Topic,Name,url,date,isThreat,ThreatCount,isDisappointment,isDisappointment_reason,isComplain,isComplain_reason,isCritic,isCritic_reason,isAffect,isAffect_reason
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/news_e/news19_e/publ_15apr19_e.htm,2019-04-15,True,1.0,no,The article does not specifically mention any disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,yes,"The article implies a need for policy change broadly, suggesting governments, which includes the United States, should develop comprehensive digital strategies to maximize gains from GVCs."
13,13_wipo_ip_health_medicine,https://www.wto.org/english/news_e/news15_e/ddgra_26oct15_e.htm,2015-10-26,False,0.0,no,The article does not mention any specific disappointments related to the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States; it focuses on trade and public health more broadly.
6,6_sps_tbt_animal_disease,https://www.wto.org/english/news_e/news08_e/tbt_20march08_e.htm,2008-03-20,True,1.0,no,The article does not mention any specific disappointments from the United States.,yes,"Israel and Chile expressed concerns about the United States' listing of potassium nitrate on the Department of Homeland Security's list of 'Chemicals of Interest', implying it could negatively affect their exports.",no,The article does not contain any direct criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
47,47_annex_page_kb_format,https://www.wto.org/english/news_e/news09_e/350abr_e.htm,2009-02-04,,,,,,,,,,
13,13_wipo_ip_health_medicine,https://www.wto.org/english/news_e/news11_e/heal_13oct11_e.htm,2011-10-13,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
15,15_oecs_mauritania_mauritius_malawi,https://www.wto.org/english/tratop_e/tpr_e/tp444_crc_e.htm,2016-09-16,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
-1,-1_pandemic_gatt_shall_panel,https://www.wto.org/english/tratop_e/tpr_e/tp361_crc_e.htm,2012-03-22,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
6,6_sps_tbt_animal_disease,https://www.wto.org/english/news_e/news16_e/sps_16mar16_e.htm,2016-03-17,False,0.0,no,The article does not mention any specific disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply a need for policy change within the United States.
85,85_riad_du_sg_dfense,https://www.wto.org/english/news_e/news03_e/ita_morocco_nov03_e.htm,2003-11-17,False,0.0,no,The article does not mention any disappointments from the United States.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
18,18_tfa_tfaf_tradefacilitation_expedite,https://www.wto.org/english/news_e/news16_e/fac_15dec16_e.htm,2016-12-16,False,0.0,no,The article does not mention any disappointments from the United States regarding the Trade Facilitation Agreement.,no,There are no complaints about the United States from other countries mentioned in the article.,no,The article does not contain any criticism of the United States from the WTO.,no,The article does not imply that there is a need for a policy change within the United States.
